year,month,day,precip,tmax,tmin,wind,Date
1950,4,11,1.42,9.15,-4.44,2.39,11-4-1950
1950,4,12,1.5,7.09,1.46,6.31,12-4-1950
1950,4,13,17,4.11,-3.09,1.44,13-4-1950
1950,4,14,6.68,6.46,-2.24,6.26,14-4-1950
1950,4,15,0,8.6,-2.7,6.91,15-4-1950
1950,4,16,0,12.13,-0.7,5.05,16-4-1950
1950,4,17,0,15.86,-2.07,5.94,17-4-1950
1950,4,18,0,19.18,1.74,6.83,18-4-1950
1950,4,19,3.42,21.25,3.12,2.46,19-4-1950
1950,4,20,25.27,17.58,6.71,7.28,20-4-1950
1950,4,21,7.1,11.64,1.2,3.98,21-4-1950
1950,4,22,0.17,9.79,-0.09,6.66,22-4-1950
1950,4,23,0.15,10.37,-1.86,4.3,23-4-1950
1950,4,24,0.2,11.79,-1.9,5.78,24-4-1950
1950,4,25,3.85,15.47,-3.41,4.12,25-4-1950
1950,4,26,4.95,12.16,3.79,3.34,26-4-1950
1950,4,27,2.4,14.82,3.74,1.58,27-4-1950
1950,4,28,0.7,15.84,5.41,2.77,28-4-1950
1950,4,29,2.25,11.67,2.57,3.09,29-4-1950
1950,4,30,1.25,13.55,-2.79,4.92,30-4-1950
1950,5,1,7.5,11.16,3.92,3.52,1-5-1950
1950,5,2,1.75,16.15,4.08,1.7,2-5-1950
1950,5,3,0,19.66,4.12,3.31,3-5-1950
1950,5,4,0.05,21.87,4.21,1.11,4-5-1950
1950,5,5,0.73,18.29,8.1,3.66,5-5-1950
1950,5,6,0,24.65,7.99,7.75,6-5-1950
1950,5,7,0,24.32,8.35,8.05,7-5-1950
1950,5,8,0,14.94,-0.33,10.77,8-5-1950
1950,5,9,4.75,19.92,-0.8,3.28,9-5-1950
1950,5,10,6.4,19.8,6.66,11.27,10-5-1950
1950,5,11,0.62,17.72,8.64,4.95,11-5-1950
1950,5,12,0,19.61,4.52,1.67,12-5-1950
1950,5,13,1,23.86,2.49,2.34,13-5-1950
1950,5,14,0,21.27,1.27,2.52,14-5-1950
1950,5,15,0,17.01,2.54,5.59,15-5-1950
1950,5,16,0,20.44,8.23,5.28,16-5-1950
1950,5,17,4.4,22.59,6.45,5.59,17-5-1950
1950,5,18,11.52,17.92,7.17,5.96,18-5-1950
1950,5,19,11.48,9.98,6.18,7.91,19-5-1950
1950,5,20,0.47,15.11,5.89,8.59,20-5-1950
1950,5,21,0,21.79,2.91,3.7,21-5-1950
1950,5,22,0,22.21,0.34,4.79,22-5-1950
1950,5,23,0.12,21.37,3.28,5,23-5-1950
1950,5,24,12.2,19.51,10.46,5.6,24-5-1950
1950,5,25,12.85,16.59,12.52,4.86,25-5-1950
1950,5,26,5.1,23.04,11.19,5.65,26-5-1950
1950,5,27,0,25.73,7.79,5.36,27-5-1950
1950,5,28,0.22,22.39,6.03,4.19,28-5-1950
1950,5,29,11.1,17.62,8.93,4.64,29-5-1950
1950,5,30,4.15,21.46,11.19,4.58,30-5-1950
1950,5,31,1,23.15,13.31,4.4,31-5-1950
1950,6,1,22.52,21.16,12.49,6.13,1-6-1950
1950,6,2,3.58,23.79,7.03,5.14,2-6-1950
1950,6,3,3.22,25.44,11.28,9.69,3-6-1950
1950,6,4,3.83,22.63,10.55,8.48,4-6-1950
1950,6,5,0,21.98,4.29,3.32,5-6-1950
1950,6,6,0,26.9,5.81,4.61,6-6-1950
1950,6,7,0,30.31,10.21,5.01,7-6-1950
1950,6,8,0,31.26,13.17,6.17,8-6-1950
1950,6,9,0,31.53,14.76,6.9,9-6-1950
1950,6,10,10.12,30.14,15.64,9.41,10-6-1950
1950,6,11,14.57,24.51,12.55,4.87,11-6-1950
1950,6,12,0,23.08,4.01,4.31,12-6-1950
1950,6,13,0,24.55,6.49,3.48,13-6-1950
1950,6,14,1.35,21.51,8.69,4.19,14-6-1950
1950,6,15,0,23.27,10.3,4.6,15-6-1950
1950,6,16,2.5,25.34,10.9,3.4,16-6-1950
1950,6,17,9.32,21.5,10.36,5.74,17-6-1950
1950,6,18,1.6,19.15,4,7.66,18-6-1950
1950,6,19,0.57,16.85,3.47,3.19,19-6-1950
1950,6,20,0.5,21.77,9.17,2.38,20-6-1950
1950,6,21,0.55,24.68,14.12,5.52,21-6-1950
1950,6,22,0,23.77,6.83,2.68,22-6-1950
1950,6,23,0,29.53,9.79,4.38,23-6-1950
1950,6,24,0.93,31.36,14.71,8,24-6-1950
1950,6,25,0,31.13,16.85,2.91,25-6-1950
1950,6,26,0,31.19,14.04,2.61,26-6-1950
1950,6,27,6.57,30.24,15.98,5.5,27-6-1950
1950,6,28,1.65,24.41,11.64,5.46,28-6-1950
1950,6,29,0.95,26.06,9.36,3.6,29-6-1950
1950,6,30,0.32,27.58,14.54,3.21,30-6-1950
1950,7,1,0,27.99,13.87,1.4,1-7-1950
1950,7,2,0.93,27.99,7.68,2.48,2-7-1950
1950,7,3,2.9,27.17,15.68,6.51,3-7-1950
1950,7,4,5.18,25.08,16.25,7.67,4-7-1950
1950,7,5,3.92,27.28,14.89,4.08,5-7-1950
1950,7,6,0.6,25.92,18.15,6.56,6-7-1950
1950,7,7,0,25.88,8.79,4.24,7-7-1950
1950,7,8,0,29.62,11.2,1.53,8-7-1950
1950,7,9,0,29.69,14.09,1.58,9-7-1950
1950,7,10,0.62,27.64,14.68,4.6,10-7-1950
1950,7,11,2.2,26.28,15.56,4.49,11-7-1950
1950,7,12,0.9,28.46,19.16,6.85,12-7-1950
1950,7,13,7.7,30.35,15.37,7.24,13-7-1950
1950,7,14,1.2,24.8,15.09,6.98,14-7-1950
1950,7,15,0,24.39,6.15,1.67,15-7-1950
1950,7,16,0.2,22.33,12.2,4.67,16-7-1950
1950,7,17,0.47,27.84,16.63,5.13,17-7-1950
1950,7,18,16.42,31.11,18.4,7.35,18-7-1950
1950,7,19,6.45,28.53,13.44,4.09,19-7-1950
1950,7,20,10.73,25.12,13.5,2.48,20-7-1950
1950,7,21,3.08,22.36,7.09,5.11,21-7-1950
1950,7,22,0,25.65,8.83,2.99,22-7-1950
1950,7,23,0,26.87,9.8,4.64,23-7-1950
1950,7,24,0.77,25.75,11.68,4.69,24-7-1950
1950,7,25,0.52,26.44,15.36,4.12,25-7-1950
1950,7,26,0,25.49,16.03,6.56,26-7-1950
1950,7,27,0,27.39,8.92,3.98,27-7-1950
1950,7,28,0.62,28.79,11.23,3.87,28-7-1950
1950,7,29,0.1,29.34,11.65,5.18,29-7-1950
1950,7,30,0,30.8,14.28,5.26,30-7-1950
1950,7,31,5.07,30.65,13.93,4.85,31-7-1950
1950,8,1,3.85,26,17.02,6.09,1-8-1950
1950,8,2,1,20.7,13.02,1.88,2-8-1950
1950,8,3,0.17,20.87,14.56,2.54,3-8-1950
1950,8,4,0,24.43,13.9,2.16,4-8-1950
1950,8,5,0,24.58,10.38,4.56,5-8-1950
1950,8,6,1.6,23.57,12.73,4.93,6-8-1950
1950,8,7,1.85,22.71,10.54,8.75,7-8-1950
1950,8,8,0,26.85,6.27,3.4,8-8-1950
1950,8,9,0,29.21,9.36,6.58,9-8-1950
1950,8,10,1.2,28.92,16.54,8.34,10-8-1950
1950,8,11,0.43,27.22,14.91,5.12,11-8-1950
1950,8,12,0,24.27,7.81,5.07,12-8-1950
1950,8,13,0,25.98,7.52,4.76,13-8-1950
1950,8,14,0,25.17,10.14,2.77,14-8-1950
1950,8,15,0,26.68,8.52,3.08,15-8-1950
1950,8,16,3.53,27.44,11.64,5.7,16-8-1950
1950,8,17,4.1,28.03,13.07,3.96,17-8-1950
1950,8,18,0.8,28.14,15.47,3.19,18-8-1950
1950,8,19,10.07,26.55,17.77,5.5,19-8-1950
1950,8,20,19.62,21.98,16.77,5.71,20-8-1950
1950,8,21,10.93,22.99,9.67,7.49,21-8-1950
1950,8,22,0,23.89,6.15,0.25,22-8-1950
1950,8,23,0,25.84,8.89,2.22,23-8-1950
1950,8,24,0,27.8,12.27,1.74,24-8-1950
1950,8,25,0,27.37,12.87,2.66,25-8-1950
1950,8,26,0.73,28.65,14.34,0.52,26-8-1950
1950,8,27,0.17,29.3,15.19,2.18,27-8-1950
1950,8,28,2.9,28.11,15.59,4.45,28-8-1950
1950,8,29,1.7,28.62,18.56,7.21,29-8-1950
1950,8,30,7.32,25.36,15.79,2.07,30-8-1950
1950,8,31,7.8,21.49,15.12,3.84,31-8-1950
1950,9,1,13.32,25.99,18.29,6.18,1-9-1950
1950,9,2,3.33,25.91,15.69,1.69,2-9-1950
1950,9,3,7.65,26.03,12.3,6.09,3-9-1950
1950,9,4,1.38,21.24,11.89,0.36,4-9-1950
1950,9,5,0,21.77,7.02,8.84,5-9-1950
1950,9,6,0,21.94,6.4,6.91,6-9-1950
1950,9,7,0,26.72,6.25,0.82,7-9-1950
1950,9,8,0,28.82,7.61,0.79,8-9-1950
1950,9,9,0.3,28.64,10.2,2.22,9-9-1950
1950,9,10,8.48,24.53,13.37,3.72,10-9-1950
1950,9,11,5.8,18.86,12.01,8.25,11-9-1950
1950,9,12,1.1,16.11,9.33,11.32,12-9-1950
1950,9,13,1.98,18.79,4.49,5,13-9-1950
1950,9,14,1.75,18.87,8.47,2.4,14-9-1950
1950,9,15,0.4,20.41,13.03,4.82,15-9-1950
1950,9,16,0.9,19.97,11.11,9.09,16-9-1950
1950,9,17,0,18.04,0.04,6.52,17-9-1950
1950,9,18,0,19.64,0.14,1.43,18-9-1950
1950,9,19,0.08,19.75,5.91,6.99,19-9-1950
1950,9,20,0,17.96,8.41,2.79,20-9-1950
1950,9,21,0,20.91,7.37,2.82,21-9-1950
1950,9,22,0.9,16.79,7.78,5,22-9-1950
1950,9,23,0.2,15.43,7.81,6.65,23-9-1950
1950,9,24,0.25,11.37,0.26,8.26,24-9-1950
1950,9,25,0,12.73,-2.87,6.89,25-9-1950
1950,9,26,0,13.34,-0.87,0.95,26-9-1950
1950,9,27,0,16.39,4.39,3.61,27-9-1950
1950,9,28,0,16.84,7.69,5.33,28-9-1950
1950,9,29,0,18.12,5.51,4.72,29-9-1950
1950,9,30,0,21.81,6.85,2.05,30-9-1950
1950,10,1,0,28.42,7.41,2.72,1-10-1950
1950,10,2,0,26.88,9.83,3.18,2-10-1950
1950,10,3,0,27.27,11.07,2.18,3-10-1950
1950,10,4,0,22.21,8.35,6.07,4-10-1950
1950,10,5,0,16.06,-1.08,5.48,5-10-1950
1950,10,6,0,17.88,-2.09,7.81,6-10-1950
1950,10,7,0,18.82,1.19,7.65,7-10-1950
1950,10,8,0,20.02,5.93,7.11,8-10-1950
1950,10,9,6.1,22.56,9.06,3.6,9-10-1950
1950,10,10,16.83,19.23,10.43,6.06,10-10-1950
1950,10,11,16.52,17.76,6.78,7.26,11-10-1950
1950,10,12,9.75,16.06,8.98,7.34,12-10-1950
1950,10,13,1.35,13.59,7.91,11.92,13-10-1950
1950,10,14,0,12.9,2.3,8.49,14-10-1950
1950,10,15,0,14.54,-1.42,3.31,15-10-1950
1950,10,16,0,15.94,-3.16,5.53,16-10-1950
1950,10,17,0,20.14,-2.11,4.89,17-10-1950
1950,10,18,0,22.02,5.97,2.59,18-10-1950
1950,10,19,0,24.05,10.55,4.73,19-10-1950
1950,10,20,0,20.9,10.69,5.76,20-10-1950
1950,10,21,0,18.64,-2.43,3.17,21-10-1950
1950,10,22,0.62,18.6,3.37,1.35,22-10-1950
1950,10,23,3,13,2.17,8.69,23-10-1950
1950,10,24,1.38,6.61,3.96,7.41,24-10-1950
1950,10,25,0.1,12.11,4.66,2.76,25-10-1950
1950,10,26,0.38,9.93,1.89,9.55,26-10-1950
1950,10,27,0,10.5,-6.86,4.16,27-10-1950
1950,10,28,0.3,9.92,-5.96,6.38,28-10-1950
1950,10,29,0.15,17.4,5.13,3.3,29-10-1950
1950,10,30,0,21.66,6.26,3.87,30-10-1950
1950,10,31,0,20.64,2.86,6.3,31-10-1950
1950,11,1,0,20.86,2.3,3.54,1-11-1950
1950,11,2,0.7,24.91,4.48,6.83,2-11-1950
1950,11,3,7.15,17.08,4.14,0.46,3-11-1950
1950,11,4,29.48,6.86,4.33,8.35,4-11-1950
1950,11,5,13.48,16.94,4.59,9.31,5-11-1950
1950,11,6,0.22,13.15,-1.77,5.6,6-11-1950
1950,11,7,0,15.61,-2.06,4.15,7-11-1950
1950,11,8,0,16.52,4.37,3.84,8-11-1950
1950,11,9,0,16.7,8.95,2.87,9-11-1950
1950,11,10,0,13.58,4.63,3.72,10-11-1950
1950,11,11,0,7.19,-2.23,6.56,11-11-1950
1950,11,12,0,5.71,-6.75,6.37,12-11-1950
1950,11,13,0,6.13,-7.51,6.36,13-11-1950
1950,11,14,0,6.56,-5.83,6.69,14-11-1950
1950,11,15,0,11.35,-7.41,4.99,15-11-1950
1950,11,16,1.95,14.5,0.81,8.25,16-11-1950
1950,11,17,0.95,12.38,3.97,4.5,17-11-1950
1950,11,18,0.55,7.29,0.1,11.4,18-11-1950
1950,11,19,0,11.24,-7.27,6.2,19-11-1950
1950,11,20,28.3,14.59,0.9,12.58,20-11-1950
1950,11,21,11.18,10.05,-1.96,9.56,21-11-1950
1950,11,22,0.22,2.5,-3.47,11.63,22-11-1950
1950,11,23,0,0.9,-8.66,3.91,23-11-1950
1950,11,24,0.7,4.7,-3.14,9.8,24-11-1950
1950,11,25,50.67,8.97,3.25,17.85,25-11-1950
1950,11,26,15.52,8.34,1.66,6.2,26-11-1950
1950,11,27,1.3,6.23,-0.48,2.79,27-11-1950
1950,11,28,3.83,5.25,-2,2,28-11-1950
1950,11,29,0.85,4.56,-0.91,8.45,29-11-1950
1950,11,30,0,3.31,-1.71,10.65,30-11-1950
1950,12,1,0,2.84,-3.1,9.73,1-12-1950
1950,12,2,0,1.55,-7.24,5.64,2-12-1950
1950,12,3,0.08,10.16,-3.79,7.45,3-12-1950
1950,12,4,37.2,15.68,6.06,12.88,4-12-1950
1950,12,5,8.98,12.67,-0.63,6.91,5-12-1950
1950,12,6,0,5.44,-5.99,10.61,6-12-1950
1950,12,7,8.23,3.88,-4.35,10.94,7-12-1950
1950,12,8,18.17,8.16,1.74,9.85,8-12-1950
1950,12,9,4.93,8.14,1.29,4.52,9-12-1950
1950,12,10,5.12,5.2,-5.02,4.33,10-12-1950
1950,12,11,5.32,8.12,-1.01,4.14,11-12-1950
1950,12,12,0,5.88,-0.85,7.99,12-12-1950
1950,12,13,0,3.04,-6.66,7.2,13-12-1950
1950,12,14,0,1.4,-7.96,6.74,14-12-1950
1950,12,15,7.88,-0.95,-8.43,2.04,15-12-1950
1950,12,16,1.27,1.05,-3.77,7.44,16-12-1950
1950,12,17,0.15,2.44,-5.34,4.2,17-12-1950
1950,12,18,0,-0.46,-11.63,10.44,18-12-1950
1950,12,19,0,-3.55,-10.1,11.35,19-12-1950
1950,12,20,0,-3.14,-16.43,6.41,20-12-1950
1950,12,21,0,-1.52,-15.36,9.05,21-12-1950
1950,12,22,0.08,-0.41,-12.06,7.59,22-12-1950
1950,12,23,0.03,2.42,-6.72,5.46,23-12-1950
1950,12,24,1.88,3.03,-3.57,9.17,24-12-1950
1950,12,25,0.25,0.74,-10.42,13.03,25-12-1950
1950,12,26,1.7,-8.95,-12.25,6.9,26-12-1950
1950,12,27,0.3,-9.45,-19.85,10.2,27-12-1950
1950,12,28,0.75,-2.88,-21.44,0.14,28-12-1950
1950,12,29,21.67,-1.34,-16.43,6.45,29-12-1950
1950,12,30,6.93,1.75,-8.38,3.43,30-12-1950
1950,12,31,2.4,2.5,-5.78,7.41,31-12-1950
1951,1,1,0,2.6,-12.62,6.41,1-1-1951
1951,1,2,0,1.51,-12.19,5.98,2-1-1951
1951,1,3,0.28,5.16,-4.01,10.95,3-1-1951
1951,1,4,2.42,10.51,1.73,11.56,4-1-1951
1951,1,5,0,5.2,-6.05,8.21,5-1-1951
1951,1,6,0,4.29,-5.76,5.05,6-1-1951
1951,1,7,11.8,4.84,-7.15,2.5,7-1-1951
1951,1,8,3.12,-6.11,-10.71,10.89,8-1-1951
1951,1,9,0,-3,-21.42,8.3,9-1-1951
1951,1,10,0,1.64,-16.44,7.87,10-1-1951
1951,1,11,0.15,1.22,-13.77,6.75,11-1-1951
1951,1,12,0,2.27,-4.31,14.08,12-1-1951
1951,1,13,0,3.4,-2.78,11.78,13-1-1951
1951,1,14,14.62,0.64,-14.97,2.43,14-1-1951
1951,1,15,9.43,4.75,-5.76,12.62,15-1-1951
1951,1,16,0,2.28,-3.25,14.22,16-1-1951
1951,1,17,0,2.76,-9.98,8.66,17-1-1951
1951,1,18,0,4.52,-5.17,6.12,18-1-1951
1951,1,19,0.15,9.25,-4.75,4.92,19-1-1951
1951,1,20,0.2,9.77,-2.81,5.06,20-1-1951
1951,1,21,0.32,7.15,-5.64,9.87,21-1-1951
1951,1,22,0,-3.94,-13.24,10.12,22-1-1951
1951,1,23,4.6,-3.27,-14.69,8.28,23-1-1951
1951,1,24,13.93,5.41,-5.27,7.27,24-1-1951
1951,1,25,3.35,3.12,-4.22,5.58,25-1-1951
1951,1,26,0,-0.38,-8.33,11.38,26-1-1951
1951,1,27,0,-3.13,-8.41,9.47,27-1-1951
1951,1,28,6.15,-4.16,-9.64,0.93,28-1-1951
1951,1,29,2.83,-2.87,-7.88,5.2,29-1-1951
1951,1,30,0,-5.51,-13.41,9.23,30-1-1951
1951,1,31,18.48,-11.91,-19.38,8.95,31-1-1951
1951,2,1,18.85,1.27,-14.47,12.24,1-2-1951
1951,2,2,0.93,6.8,-7.61,8.26,2-2-1951
1951,2,3,1.67,-4.98,-16.1,8.5,3-2-1951
1951,2,4,1.98,0.61,-11.79,8.06,4-2-1951
1951,2,5,0,3.69,-12.08,3.72,5-2-1951
1951,2,6,0,4.14,-10.94,1.79,6-2-1951
1951,2,7,31.9,9.04,-3.54,12.1,7-2-1951
1951,2,8,9.1,3.84,-15.47,17.71,8-2-1951
1951,2,9,0,-11.4,-18.43,8.75,9-2-1951
1951,2,10,0,-7.72,-23.52,10.36,10-2-1951
1951,2,11,0,-0.03,-15.82,5.57,11-2-1951
1951,2,12,0,3.92,-6.5,7.38,12-2-1951
1951,2,13,0,9.04,-2.33,5.11,13-2-1951
1951,2,14,0.55,6.5,-2.5,5.27,14-2-1951
1951,2,15,0.12,-0.68,-10.59,10.99,15-2-1951
1951,2,16,0,1.41,-13.97,5.83,16-2-1951
1951,2,17,16.83,0.81,-9.96,4.02,17-2-1951
1951,2,18,11.1,2.32,-2.89,1.84,18-2-1951
1951,2,19,0.08,3.7,0.08,5.06,19-2-1951
1951,2,20,0.62,3.67,0.38,4.66,20-2-1951
1951,2,21,13.9,2.78,-0.34,6.61,21-2-1951
1951,2,22,6.45,4.79,-0.03,11.22,22-2-1951
1951,2,23,0,3.28,-3.65,15.12,23-2-1951
1951,2,24,0,2.31,-6.35,16.95,24-2-1951
1951,2,25,0,7.41,-3.1,14.65,25-2-1951
1951,2,26,0.12,9.95,-3.08,6.38,26-2-1951
1951,2,27,0.38,11.15,-0.67,5.74,27-2-1951
1951,2,28,0,4.36,-0.77,9.26,28-2-1951
1951,3,1,5.4,0.49,-6.46,7.39,1-3-1951
1951,3,2,1.85,1.33,-6.58,6.37,2-3-1951
1951,3,3,6.57,1.06,-6.03,9.29,3-3-1951
1951,3,4,8.07,1.07,-4.3,8.18,4-3-1951
1951,3,5,0,4.34,-4.29,6.84,5-3-1951
1951,3,6,0,9.19,-7.74,2.2,6-3-1951
1951,3,7,0.25,10.26,-2.46,7.87,7-3-1951
1951,3,8,0.17,6.75,-1.61,7.49,8-3-1951
1951,3,9,0.3,1.87,-5.62,9.36,9-3-1951
1951,3,10,0,0.62,-8.02,14.31,10-3-1951
1951,3,11,0,5.36,-5.65,14.03,11-3-1951
1951,3,12,0,9.76,-1.07,12.13,12-3-1951
1951,3,13,0,8.01,-1.35,9.79,13-3-1951
1951,3,14,20.42,4.37,1.32,8.27,14-3-1951
1951,3,15,2.95,3.72,0.77,6.72,15-3-1951
1951,3,16,0,6.65,-1.23,6.43,16-3-1951
1951,3,17,0,5.95,-1.67,7.4,17-3-1951
1951,3,18,0,6.59,-3.29,7.52,18-3-1951
1951,3,19,10.8,6.36,-2.34,6.39,19-3-1951
1951,3,20,13.25,5.22,-1.32,4.86,20-3-1951
1951,3,21,1.62,7.73,-5.64,2.57,21-3-1951
1951,3,22,2.7,6.18,-5.42,6.36,22-3-1951
1951,3,23,4.53,6.08,-8.74,4.66,23-3-1951
1951,3,24,6.38,10.71,-0.15,10.15,24-3-1951
1951,3,25,1.2,7.66,-2.7,9.09,25-3-1951
1951,3,26,0,1.2,-6.25,8.5,26-3-1951
1951,3,27,0,7.18,-10.07,3.93,27-3-1951
1951,3,28,0.38,15.54,-2.47,6.27,28-3-1951
1951,3,29,12.73,13.62,2.72,2.73,29-3-1951
1951,3,30,42.22,8.32,3.43,8.82,30-3-1951
1951,3,31,9.3,11.03,4.16,3.92,31-3-1951
1951,4,1,0.15,14.42,-2.2,2.55,1-4-1951
1951,4,2,15.4,12.34,2.78,4.44,2-4-1951
1951,4,3,25.33,5.84,1.17,5.09,3-4-1951
1951,4,4,3.8,8.3,-0.02,6.33,4-4-1951
1951,4,5,0,7.86,-2.68,3.29,5-4-1951
1951,4,6,0.2,13.46,-1.04,5.8,6-4-1951
1951,4,7,0,16.44,-1.32,4.35,7-4-1951
1951,4,8,0,13.31,5.26,4.7,8-4-1951
1951,4,9,0,15.81,1.16,4.2,9-4-1951
1951,4,10,7.07,18.13,1.99,3.3,10-4-1951
1951,4,11,3.65,12.31,5.1,7.3,11-4-1951
1951,4,12,6.55,15.57,0.36,0.63,12-4-1951
1951,4,13,6.75,14.94,4.3,4.51,13-4-1951
1951,4,14,0.08,13.16,3.8,7.31,14-4-1951
1951,4,15,0.35,15.5,1.98,7.02,15-4-1951
1951,4,16,1.48,13.14,-0.75,0.2,16-4-1951
1951,4,17,0.57,8.62,-0.09,7.93,17-4-1951
1951,4,18,0,8.95,-0.4,6.62,18-4-1951
1951,4,19,1.05,14.2,1.25,8.61,19-4-1951
1951,4,20,0.25,13.54,0.91,7.65,20-4-1951
1951,4,21,0,14.27,-1.96,3.1,21-4-1951
1951,4,22,7.47,13.5,-1.43,6.73,22-4-1951
1951,4,23,8.32,11.54,5.51,5.8,23-4-1951
1951,4,24,0.98,15.3,-2.75,1.39,24-4-1951
1951,4,25,3.8,12.68,4.78,4.1,25-4-1951
1951,4,26,1.62,17.7,7.93,7.77,26-4-1951
1951,4,27,0,18.35,-0.21,6,27-4-1951
1951,4,28,0,19.48,2.55,4.74,28-4-1951
1951,4,29,0,20.86,6.19,9.53,29-4-1951
1951,4,30,0,20.07,5.31,4.87,30-4-1951
1951,5,1,0,22.09,-0.21,0.83,1-5-1951
1951,5,2,0,23.04,1.93,6.58,2-5-1951
1951,5,3,0,19.14,-1.3,3.93,3-5-1951
1951,5,4,0,15.25,-0.86,3.89,4-5-1951
1951,5,5,0,18.08,-1.54,2.24,5-5-1951
1951,5,6,0,19.12,-0.32,2.02,6-5-1951
1951,5,7,0,16.5,4.98,5.13,7-5-1951
1951,5,8,0,19.03,7.93,7.21,8-5-1951
1951,5,9,0.5,24.38,7.67,6.98,9-5-1951
1951,5,10,2.83,21.15,4.63,4.47,10-5-1951
1951,5,11,18.02,15.34,1.91,6.1,11-5-1951
1951,5,12,8.48,14.84,4.81,6.74,12-5-1951
1951,5,13,0.7,14.09,1.33,6.35,13-5-1951
1951,5,14,0,20.58,-1.88,2.02,14-5-1951
1951,5,15,0,27.47,3.91,3.05,15-5-1951
1951,5,16,0,29.42,7.91,3.93,16-5-1951
1951,5,17,0.4,26.28,9.86,0.82,17-5-1951
1951,5,18,0,19.22,6.71,12.13,18-5-1951
1951,5,19,0.28,23.18,0.12,7.78,19-5-1951
1951,5,20,0.05,23.92,12.47,4.97,20-5-1951
1951,5,21,1.77,25.28,15.23,4.06,21-5-1951
1951,5,22,0.62,26.95,15.07,1.73,22-5-1951
1951,5,23,9.77,25.7,12.83,3.44,23-5-1951
1951,5,24,14.2,15.46,7.64,5.37,24-5-1951
1951,5,25,1.75,20.83,6.77,7.33,25-5-1951
1951,5,26,0,26.2,6.06,1.97,26-5-1951
1951,5,27,15.23,23.78,9.97,6.49,27-5-1951
1951,5,28,5.68,21.75,10.62,3.43,28-5-1951
1951,5,29,0.1,21.32,10.67,3.79,29-5-1951
1951,5,30,0.38,21.34,8.56,3.99,30-5-1951
1951,5,31,0,25.88,8.47,4.35,31-5-1951
1951,6,1,0,29.32,10.56,3.37,1-6-1951
1951,6,2,0,26.66,14.96,7.16,2-6-1951
1951,6,3,0,21.88,14.33,1.2,3-6-1951
1951,6,4,0.22,23.39,13.06,4.4,4-6-1951
1951,6,5,0.57,23.97,14.11,3.19,5-6-1951
1951,6,6,0,23.38,6.28,5.38,6-6-1951
1951,6,7,0,22.12,6.83,4.12,7-6-1951
1951,6,8,0,21.36,2.17,3.78,8-6-1951
1951,6,9,0,23.25,6.38,5.51,9-6-1951
1951,6,10,0,20.76,10.59,12.22,10-6-1951
1951,6,11,0,19.21,7.56,13.84,11-6-1951
1951,6,12,0,21.91,6.03,9.8,12-6-1951
1951,6,13,7.45,23.8,7.15,1.47,13-6-1951
1951,6,14,28.85,17.16,8.96,7.51,14-6-1951
1951,6,15,19.73,13.03,7.39,2.81,15-6-1951
1951,6,16,0.88,19.59,9.02,4.23,16-6-1951
1951,6,17,8.48,25.55,11.03,2.43,17-6-1951
1951,6,18,10.52,26.9,12.69,1.06,18-6-1951
1951,6,19,0,28.8,13.11,2.2,19-6-1951
1951,6,20,0,27.91,13.71,3.45,20-6-1951
1951,6,21,0.05,27.29,16.32,4.83,21-6-1951
1951,6,22,1.02,26.87,11.56,0.76,22-6-1951
1951,6,23,7.75,24.44,16.1,5.08,23-6-1951
1951,6,24,4.68,28.62,12.86,3.91,24-6-1951
1951,6,25,3.22,28.69,17.94,5.01,25-6-1951
1951,6,26,0.3,25.09,8.25,3.05,26-6-1951
1951,6,27,0.43,26.84,13.89,5.18,27-6-1951
1951,6,28,0,27.9,12.76,1.94,28-6-1951
1951,6,29,10.57,23.39,15.08,3.84,29-6-1951
1951,6,30,4.32,20.94,14.28,2.92,30-6-1951
1951,7,1,1.17,21.75,15.86,3.79,1-7-1951
1951,7,2,0.22,24.61,10.24,3.24,2-7-1951
1951,7,3,0,26.8,9.13,1.91,3-7-1951
1951,7,4,0.65,27.25,12.57,3.33,4-7-1951
1951,7,5,3.6,26.93,16.09,8.67,5-7-1951
1951,7,6,2.88,25.27,12.42,10.72,6-7-1951
1951,7,7,0,28.67,8.59,3.59,7-7-1951
1951,7,8,0,29.84,12.24,4.64,8-7-1951
1951,7,9,0,29,14.62,6.73,9-7-1951
1951,7,10,1.12,29.23,15.8,7.54,10-7-1951
1951,7,11,1.1,29.48,15.98,3.78,11-7-1951
1951,7,12,22.75,28.23,17.67,4.24,12-7-1951
1951,7,13,7.28,25.4,16.63,0.99,13-7-1951
1951,7,14,0,28.37,12.95,1.69,14-7-1951
1951,7,15,0,29.38,12.24,2.26,15-7-1951
1951,7,16,5.88,29.95,10.93,4.72,16-7-1951
1951,7,17,3.88,29.53,16.85,0.94,17-7-1951
1951,7,18,3.65,23.23,15.53,5.3,18-7-1951
1951,7,19,12.48,22.95,16.52,5.08,19-7-1951
1951,7,20,4.9,22.35,11.52,6.1,20-7-1951
1951,7,21,0,25.49,8.49,2.83,21-7-1951
1951,7,22,0,26.2,16.38,8.82,22-7-1951
1951,7,23,0,28.35,18.57,5.31,23-7-1951
1951,7,24,0,28.47,15.23,2.89,24-7-1951
1951,7,25,0,28.81,11.03,2.98,25-7-1951
1951,7,26,0,30.98,12.8,2.14,26-7-1951
1951,7,27,0.88,30.48,17.42,2.79,27-7-1951
